Relevance Score,Audience Overlap,Affinity,ID,Title,Platform,Duration,URL,Upload Date,Creator ID,Creator Name,Views,Engagements,V1,E1,ER1,V2,E2,ER2,V3,E3,ER3,V7,E7,ER7,V30,E30,ER30,Comments,Likes,Tweets,Facebook Loves,Facebook Hahas,Facebook Wows,Facebook Sads,Facebook Angrys,YouTube Category,Shorts Format
5.851399438632282,0.031200032798983233,187.54465664609722,ytv_r_QH0UD144Y,الهرمون المظلوم | الدحيح,youtube,1727,https://www.youtube.com/watch?v=r_QH0UD144Y,2025-11-29T17:00:07+00:00,bq2AF1osf303RqQJQ01,New Media Academy Life ,1827934.0,59033,710411,30836,2.086800098419189,1040636,39975,2.043299913406372,1244874,45532,2.078200101852417,1521174,52372,2.178999900817871,,,,1483,57550,,,,,,,People & Blogs,
5.779595327057928,0.036242876470829404,159.4684497989479,ytv_2h-Do0lSINk,شوف الأسرع إجابة والأكثر مشاهدة ع YouTube la plus consultée en moins de 30 jours (12M भारत को ब्रिटे,youtube,61,https://www.youtube.com/watch?v=2h-Do0lSINk,2025-10-30T15:25:00+00:00,6YLrgabwm03es6wm01,ابو الطيب ,13344337.0,156832,,,,198807,2331,0.6075000166893001,830915,12168,0.8001999855041501,3886882,42027,0.6435999870300291,9651977,110278,0.79339998960495,1188,155644,,,,,,,Howto & Style,yt_shorts
5.768597757575212,0.030257062031077038,190.65293754067343,ytv_KL0qZzVn1kY,من ساق الموز إلى طبق صيني تقليدي,youtube,44,https://www.youtube.com/watch?v=KL0qZzVn1kY,2025-10-02T11:00:39+00:00,6H28fQPSGJ03eDJmJ01,نافذة إلى العالم,9315331.0,99098,561123,8485,0.713299989700317,1336150,21026,0.8154000043869011,2705724,41292,0.833899974822998,4763813,65126,0.813700020313262,7784925,88223,0.787000000476837,334,98764,,,,,,,Entertainment,yt_shorts
5.766216424499447,0.03382395145750482,170.47731492117094,ytv_4_vFX0UKI6M,أشهر أنواع السكاكين في الطبخ! | Knives 101,youtube,111,https://www.youtube.com/watch?v=4_vFX0UKI6M,2025-10-07T13:27:10+00:00,3R2Q1Lg2gt03csSi601,Adhamsfood,2207514.0,76802,51211,3931,3.620800018310547,200869,12629,3.25760006904602,521065,25234,2.646300077438354,1221593,50471,2.45930004119873,2000396,70466,2.4463000297546382,795,76007,,,,,,,People & Blogs,yt_shorts
5.759355379612115,0.039522774793981384,145.7224450872605,ytv_Yg99HfNuYWg,ثروة ابوفله ؟ 😳,youtube,50,https://www.youtube.com/watch?v=Yg99HfNuYWg,2025-10-22T13:17:52+00:00,hScyS6Fikv,AboFlah,17792794.0,562217,2685224,147170,2.585299968719482,4323053,208358,2.497299909591675,5893054,274085,2.541500091552734,7932174,342436,2.569700002670288,12729305,457280,2.4946999549865723,4613,557604,,,,,,,Gaming,yt_shorts
5.7387674617584485,0.041408716329793774,138.58839322747556,ytv_hY8g3t22j6A,لما يفكروني ضعيف ويتنمروا عليي بكوريا 😂💔‼️#explore #اكسبلور #srt #kdrama #كيدراما #بلاكبينك #بتس,youtube,37,https://www.youtube.com/watch?v=hY8g3t22j6A,2025-10-19T19:30:14+00:00,2L2zJcFxer03VrmW801,KIM ABOUD,26970923.0,387903,12597,2,0.007499999832361001,183784,5330,1.5026999711990352,993579,24203,1.331099987030029,6196987,131222,1.260400056838989,13840435,248314,1.24590003490448,2780,385123,,,,,,,People & Blogs,yt_shorts
5.72496610076636,0.030872042966668033,185.44176382973743,ytv_6mtvSzVpgdM,طارت جنسية العريس 🌝,youtube,19,https://www.youtube.com/watch?v=6mtvSzVpgdM,2025-10-11T11:02:52+00:00,4h37kVLp3a03WusnN01,بشار وداشا Bashar Dasha,9472557.0,117574,51297,770,0.7080000042915341,148015,1598,0.559400022029876,255247,2779,0.594900012016296,1870261,23924,0.7613999843597411,6636382,89773,0.9394000172615051,1275,116299,,,,,,,Entertainment,yt_shorts
5.702705105568184,0.030626050592431633,186.2043912047036,ytv_2awz-gwL6ws,لما تركب الميترو في كوريا الشمالية 😳🇰🇵 #كوريا #سفر #سياحة,youtube,44,https://www.youtube.com/watch?v=2awz-gwL6ws,2025-10-20T19:06:23+00:00,a9K7n6xY6D,رحاليستا Rahalista,3345662.0,52400,21968,794,1.7049000263214111,43588,1253,1.489500045776367,74273,1953,1.436900019645691,1225188,21592,1.049000024795532,2327373,38581,1.151200056076049,1657,50743,,,,,,,Travel & Events,yt_shorts
5.638317152315221,0.02972407855356484,189.68854298223522,ytv_tZdjWqO7kMM,أقوى هيكلٍ لجسرٍ خشبي في التاريخ!,youtube,63,https://www.youtube.com/watch?v=tZdjWqO7kMM,2025-11-23T12:01:43+00:00,4D2vU8C3v303ccq9c01,Intend,5975670.0,96455,803025,16059,0.961399972438812,1466040,25621,0.9296000003814691,1731271,31252,1.025699973106384,4675289,81450,1.10259997844696,5882788,95425,1.175400018692016,639,95816,,,,,,,People & Blogs,yt_shorts
5.5865678421230305,0.03165101881841663,176.50515056635084,ytv_0kDWMpNB7LA,حنان ترك وقصة إرتداء الحجاب ، سبحان الله العظيم 🤲,youtube,180,https://www.youtube.com/watch?v=0kDWMpNB7LA,2025-11-17T06:25:21+00:00,6te1KNofu03eLPhv01,علم النفس والروح وتفسير الأحلام ,12476458.0,280256,,,,337110,9588,1.512899994850158,1262707,31916,1.436100006103515,5277885,133016,1.5951000452041622,11051991,257710,1.689700007438659,3930,276326,,,,,,,People & Blogs,yt_shorts
